ra,ano_base,fase,turma,score,target,dataset_split,pair_label,genero,instituicao,ano_ingresso,tempo_casa,ano_nasc,idade,defasagem_t,defasagem_t_is0,defasagem_t_bin_1,defasagem_t_bin_2plus,matem,portug,ingles,fez_ingles,media_provas,disp_provas,ieg,iaa,ips,fase_raw,turma_mean_media_provas,turma_std_media_provas,turma__p25_media_provas,turma__p75_media_provas,turma_mean_matem,turma_std_matem,turma__p25_matem,turma__p75_matem,turma_mean_portug,turma_std_portug,turma__p25_portug,turma__p75_portug,turma_mean_ieg,turma_std_ieg,turma__p25_ieg,turma__p75_ieg,turma_mean_ips,turma_std_ips,turma__p25_ips,turma__p75_ips,turma_mean_iaa,turma_std_iaa,turma__p25_iaa,turma__p75_iaa,fase_mean_media_provas,fase_std_media_provas,fase__p25_media_provas,fase__p75_media_provas,fase_mean_matem,fase_std_matem,fase__p25_matem,fase__p75_matem,fase_mean_portug,fase_std_portug,fase__p25_portug,fase__p75_portug,fase_mean_ieg,fase_std_ieg,fase__p25_ieg,fase__p75_ieg,fase_mean_ips,fase_std_ips,fase__p25_ips,fase__p75_ips,fase_mean_iaa,fase_std_iaa,fase__p25_iaa,fase__p75_iaa,global_mean_media_provas,global_std_media_provas,global__p25_media_provas,global__p75_media_provas,global_mean_matem,global_std_matem,global__p25_matem,global__p75_matem,global_mean_portug,global_std_portug,global__p25_portug,global__p75_portug,global_mean_ieg,global_std_ieg,global__p25_ieg,global__p75_ieg,global_mean_ips,global_std_ips,global__p25_ips,global__p75_ips,global_mean_iaa,global_std_iaa,global__p25_iaa,global__p75_iaa,delta_turma_media_provas,z_turma_media_provas,delta_fase_media_provas,z_fase_media_provas,delta_turma_matem,z_turma_matem,delta_fase_matem,z_fase_matem,delta_turma_portug,z_turma_portug,delta_fase_portug,z_fase_portug,delta_turma_ieg,z_turma_ieg,delta_fase_ieg,z_fase_ieg,delta_turma_ips,z_turma_ips,delta_fase_ips,z_fase_ips,delta_turma_iaa,z_turma_iaa,delta_fase_iaa,z_fase_iaa,abaixo_p25_turma_media_provas,abaixo_p25_turma_matem,abaixo_p25_turma_ieg
RA-21,2022,7,D,96.31170402974372,1,train,2022->2023,M,Escola Pública,2022,0,2004.0,18.0,-1,0,0,0,7.0,0.5,7.2,0,3.75,3.25,9.2,9.6,7.5,7,6.660606060606061,1.570169058162885,5.2,7.8,6.793939393939394,1.6588662155858502,5.3,8.0,6.587878787878788,2.210734829157148,6.3,8.0,8.86060606060606,1.0553255996194353,8.5,9.6,7.212121212121212,0.9239039370240204,7.5,7.5,7.818181818181818,2.700399802049521,7.5,9.5,5.16060606060606,2.1274172229264385,3.875,7.2333333333333325,5.790909090909091,2.4933730348483945,3.1,7.5,4.045454545454546,2.7645482945188844,2.0,5.6,7.2,2.3004347415216975,4.85,8.899999999999999,6.990909090909091,0.7854356058322612,6.6,7.5,6.818181818181818,3.4149138149646423,7.9,8.55,6.458277777777778,1.8921299670361091,5.2,7.854166666666666,6.1575,2.3307146546361177,4.7,8.0,6.66,1.9048922167046878,5.7,8.0,8.300833333333333,1.3658422972133284,7.7,9.225,6.903333333333333,1.0841807823591747,5.6,7.5,8.443,1.8234104610635136,8.0,9.5,-2.910606060606061,-1.8536896046158888,-1.4106060606060602,-0.6630603745257146,0.20606060606060606,0.12421773626140976,1.209090909090909,0.4849217875513063,-6.087878787878788,-2.753780646862934,-3.545454545454546,-1.282471553303634,0.3393939393939398,0.32160116225393365,1.9999999999999991,0.8694008849288348,0.28787878787878807,0.3115895239131377,0.5090909090909088,0.648163777285685,1.7818181818181813,0.6598349549817903,2.7818181818181813,0.8146086058242099,1,0,0
RA-23,2022,6,A,95.7457570615647,1,train,2022->2023,M,Escola Pública,2021,1,2005.0,17.0,-1,0,0,0,7.2,4.7,8.2,1,6.7,1.4719601443879742,8.2,8.3,8.1,6,6.2528985507246375,1.938566186765808,4.8,7.633333333333333,6.059420289855073,2.3958492808691227,4.5,8.0,5.966666666666667,1.936770102870382,4.5,7.3,7.9449275362318845,1.607659628144558,7.4,9.0,7.243478260869566,1.2833181097623418,6.3,8.1,7.785507246376812,2.6542017389923944,7.9,9.2,6.830555555555556,1.6209149637983233,6.541666666666667,8.0,7.791666666666667,1.5465259209733357,6.975,9.0,4.758333333333334,1.6637626214716028,3.95,5.85,7.391666666666667,2.076473554910446,5.1,8.925,8.4,0.9825754655264632,7.949999999999999,8.950000000000001,6.916666666666667,4.207532927183498,6.2250000000000005,9.6,6.458277777777778,1.8921299670361091,5.2,7.854166666666666,6.1575,2.3307146546361177,4.7,8.0,6.66,1.9048922167046878,5.7,8.0,8.300833333333333,1.3658422972133284,7.7,9.225,6.903333333333333,1.0841807823591747,5.6,7.5,8.443,1.8234104610635136,8.0,9.5,0.44710144927536266,0.23063512214730256,-0.13055555555555554,-0.08054435826147352,1.1405797101449275,0.476064884069489,-0.5916666666666668,-0.38257791779803474,-1.2666666666666666,-0.654009820158525,-0.05833333333333357,-0.03506109139640219,0.25507246376811477,0.15866073844405768,0.8083333333333327,0.38928178566097577,0.8565217391304341,0.6674274543581822,-0.3000000000000007,-0.30532005990935357,0.5144927536231885,0.1938408622317095,1.3833333333333337,0.3287754028960934,0,0,0
RA-25,2022,6,A,95.3664801351308,1,train,2022->2023,F,Escola Pública,2021,1,2005.0,17.0,-1,0,0,0,9.2,3.8,7.7,1,6.8999999999999995,2.275961335348208,8.3,8.3,8.8,6,6.2528985507246375,1.938566186765808,4.8,7.633333333333333,6.059420289855073,2.3958492808691227,4.5,8.0,5.966666666666667,1.936770102870382,4.5,7.3,7.9449275362318845,1.607659628144558,7.4,9.0,7.243478260869566,1.2833181097623418,6.3,8.1,7.785507246376812,2.6542017389923944,7.9,9.2,6.830555555555556,1.6209149637983233,6.541666666666667,8.0,7.791666666666667,1.5465259209733357,6.975,9.0,4.758333333333334,1.6637626214716028,3.95,5.85,7.391666666666667,2.076473554910446,5.1,8.925,8.4,0.9825754655264632,7.949999999999999,8.950000000000001,6.916666666666667,4.207532927183498,6.2250000000000005,9.6,6.458277777777778,1.8921299670361091,5.2,7.854166666666666,6.1575,2.3307146546361177,4.7,8.0,6.66,1.9048922167046878,5.7,8.0,8.300833333333333,1.3658422972133284,7.7,9.225,6.903333333333333,1.0841807823591747,5.6,7.5,8.443,1.8234104610635136,8.0,9.5,0.647101449275362,0.3338041557172462,0.06944444444444375,0.042842743756102517,3.1405797101449267,1.3108419361862547,1.4083333333333323,0.9106432127868705,-2.166666666666667,-1.1187010081658983,-0.9583333333333339,-0.5760036443694626,0.3550724637681162,0.22086295976587692,0.9083333333333341,0.43744035708295287,1.5565217391304351,1.2128884703564948,0.40000000000000036,0.4070934132124708,0.5144927536231885,0.1938408622317095,1.3833333333333337,0.3287754028960934,0,0,0
RA-26,2022,6,A,16.069468293602785,0,train,2022->2023,M,Escola Pública,2022,0,2005.0,17.0,-1,0,0,0,9.5,4.4,10.0,1,7.966666666666666,2.530261295246446,8.8,9.6,10.0,6,6.2528985507246375,1.938566186765808,4.8,7.633333333333333,6.059420289855073,2.3958492808691227,4.5,8.0,5.966666666666667,1.936770102870382,4.5,7.3,7.9449275362318845,1.607659628144558,7.4,9.0,7.243478260869566,1.2833181097623418,6.3,8.1,7.785507246376812,2.6542017389923944,7.9,9.2,6.830555555555556,1.6209149637983233,6.541666666666667,8.0,7.791666666666667,1.5465259209733357,6.975,9.0,4.758333333333334,1.6637626214716028,3.95,5.85,7.391666666666667,2.076473554910446,5.1,8.925,8.4,0.9825754655264632,7.949999999999999,8.950000000000001,6.916666666666667,4.207532927183498,6.2250000000000005,9.6,6.458277777777778,1.8921299670361091,5.2,7.854166666666666,6.1575,2.3307146546361177,4.7,8.0,6.66,1.9048922167046878,5.7,8.0,8.300833333333333,1.3658422972133284,7.7,9.225,6.903333333333333,1.0841807823591747,5.6,7.5,8.443,1.8234104610635136,8.0,9.5,1.7137681159420284,0.8840390014236141,1.1361111111111102,0.7009072878498436,3.4405797101449274,1.4360584940037697,1.708333333333333,1.104626382374607,-1.5666666666666664,-0.8089068828276493,-0.3583333333333334,-0.2153752757207555,0.8550724637681162,0.5318740663749687,1.408333333333334,0.678233214192835,2.7565217391304344,2.1479644977821715,1.5999999999999996,1.6283736528498813,1.8144927536231874,0.6836303084904228,2.6833333333333327,0.6377450586297713,0,0,0
RA-27,2022,6,A,96.85173561182465,1,train,2022->2023,M,Rede Decisão,2016,6,2005.0,17.0,-1,0,0,0,7.7,6.3,10.0,1,8.0,1.5253414918196733,7.6,0.0,8.1,6,6.2528985507246375,1.938566186765808,4.8,7.633333333333333,6.059420289855073,2.3958492808691227,4.5,8.0,5.966666666666667,1.936770102870382,4.5,7.3,7.9449275362318845,1.607659628144558,7.4,9.0,7.243478260869566,1.2833181097623418,6.3,8.1,7.785507246376812,2.6542017389923944,7.9,9.2,6.830555555555556,1.6209149637983233,6.541666666666667,8.0,7.791666666666667,1.5465259209733357,6.975,9.0,4.758333333333334,1.6637626214716028,3.95,5.85,7.391666666666667,2.076473554910446,5.1,8.925,8.4,0.9825754655264632,7.949999999999999,8.950000000000001,6.916666666666667,4.207532927183498,6.2250000000000005,9.6,6.458277777777778,1.8921299670361091,5.2,7.854166666666666,6.1575,2.3307146546361177,4.7,8.0,6.66,1.9048922167046878,5.7,8.0,8.300833333333333,1.3658422972133284,7.7,9.225,6.903333333333333,1.0841807823591747,5.6,7.5,8.443,1.8234104610635136,8.0,9.5,1.7471014492753625,0.9012338403519385,1.1694444444444443,0.7214718048527734,1.6405797101449275,0.6847591470986805,-0.09166666666666679,-0.059272635151808264,0.33333333333333304,0.17210784741013802,1.541666666666666,0.9266145583334824,-0.3449275362318849,-0.21455258948685224,0.20833333333333304,0.1003303571291174,0.8565217391304341,0.6674274543581822,-0.3000000000000007,-0.30532005990935357,-7.785507246376812,-2.9332763715739247,-6.916666666666667,-1.6438770144804666,0,0,0
RA-29,2022,6,A,94.84680569094371,1,train,2022->2023,M,Escola Pública,2022,0,2005.0,17.0,-1,0,0,0,6.3,1.1,3.8,1,3.733333333333333,2.123414441151065,4.0,0.0,8.8,6,6.2528985507246375,1.938566186765808,4.8,7.633333333333333,6.059420289855073,2.3958492808691227,4.5,8.0,5.966666666666667,1.936770102870382,4.5,7.3,7.9449275362318845,1.607659628144558,7.4,9.0,7.243478260869566,1.2833181097623418,6.3,8.1,7.785507246376812,2.6542017389923944,7.9,9.2,6.830555555555556,1.6209149637983233,6.541666666666667,8.0,7.791666666666667,1.5465259209733357,6.975,9.0,4.758333333333334,1.6637626214716028,3.95,5.85,7.391666666666667,2.076473554910446,5.1,8.925,8.4,0.9825754655264632,7.949999999999999,8.950000000000001,6.916666666666667,4.207532927183498,6.2250000000000005,9.6,6.458277777777778,1.8921299670361091,5.2,7.854166666666666,6.1575,2.3307146546361177,4.7,8.0,6.66,1.9048922167046878,5.7,8.0,8.300833333333333,1.3658422972133284,7.7,9.225,6.903333333333333,1.0841807823591747,5.6,7.5,8.443,1.8234104610635136,8.0,9.5,-2.5195652173913046,-1.299705542473534,-3.0972222222222228,-1.9107863715221916,0.24057971014492718,0.10041521061694417,-1.4916666666666671,-0.9645274265612426,-4.866666666666667,-2.5127745721880177,-3.6583333333333337,-2.198831303288643,-3.9449275362318845,-2.453832557072313,-3.3916666666666666,-1.6333782140620337,1.5565217391304351,1.2128884703564948,0.40000000000000036,0.4070934132124708,-7.785507246376812,-2.9332763715739247,-6.916666666666667,-1.6438770144804666,1,0,1
RA-31,2022,6,A,97.64319523793813,1,train,2022->2023,F,Rede Decisão,2019,3,2005.0,17.0,-1,0,0,0,9.0,5.7,9.3,1,8.0,1.6309506430300091,9.5,10.0,9.4,6,6.2528985507246375,1.938566186765808,4.8,7.633333333333333,6.059420289855073,2.3958492808691227,4.5,8.0,5.966666666666667,1.936770102870382,4.5,7.3,7.9449275362318845,1.607659628144558,7.4,9.0,7.243478260869566,1.2833181097623418,6.3,8.1,7.785507246376812,2.6542017389923944,7.9,9.2,6.830555555555556,1.6209149637983233,6.541666666666667,8.0,7.791666666666667,1.5465259209733357,6.975,9.0,4.758333333333334,1.6637626214716028,3.95,5.85,7.391666666666667,2.076473554910446,5.1,8.925,8.4,0.9825754655264632,7.949999999999999,8.950000000000001,6.916666666666667,4.207532927183498,6.2250000000000005,9.6,6.458277777777778,1.8921299670361091,5.2,7.854166666666666,6.1575,2.3307146546361177,4.7,8.0,6.66,1.9048922167046878,5.7,8.0,8.300833333333333,1.3658422972133284,7.7,9.225,6.903333333333333,1.0841807823591747,5.6,7.5,8.443,1.8234104610635136,8.0,9.5,1.7471014492753625,0.9012338403519385,1.1694444444444443,0.7214718048527734,2.9405797101449274,1.2273642309745783,1.208333333333333,0.7813210997283804,-0.2666666666666666,-0.1376862779281105,0.9416666666666664,0.5659861896847758,1.5550724637681155,0.9672896156276968,2.1083333333333334,1.0153432141466696,2.1565217391304348,1.6804264840693333,1.0,1.017733533031176,2.2144927536231878,0.8343347534931042,3.083333333333333,0.7328126450093646,0,0,0
RA-32,2022,6,A,5.787332132448863,0,train,2022->2023,F,Rede Decisão,2018,4,2006.0,16.0,0,1,0,0,5.7,3.6,8.9,1,6.066666666666667,2.179194550490821,5.2,8.8,8.8,6,6.2528985507246375,1.938566186765808,4.8,7.633333333333333,6.059420289855073,2.3958492808691227,4.5,8.0,5.966666666666667,1.936770102870382,4.5,7.3,7.9449275362318845,1.607659628144558,7.4,9.0,7.243478260869566,1.2833181097623418,6.3,8.1,7.785507246376812,2.6542017389923944,7.9,9.2,6.830555555555556,1.6209149637983233,6.541666666666667,8.0,7.791666666666667,1.5465259209733357,6.975,9.0,4.758333333333334,1.6637626214716028,3.95,5.85,7.391666666666667,2.076473554910446,5.1,8.925,8.4,0.9825754655264632,7.949999999999999,8.950000000000001,6.916666666666667,4.207532927183498,6.2250000000000005,9.6,6.458277777777778,1.8921299670361091,5.2,7.854166666666666,6.1575,2.3307146546361177,4.7,8.0,6.66,1.9048922167046878,5.7,8.0,8.300833333333333,1.3658422972133284,7.7,9.225,6.903333333333333,1.0841807823591747,5.6,7.5,8.443,1.8234104610635136,8.0,9.5,-0.1862318840579702,-0.09606681749085325,-0.7638888888888884,-0.47127018131713205,-0.35942028985507246,-0.15001790501808548,-2.091666666666667,-1.3524937657367142,-2.3666666666666667,-1.221965716611981,-1.1583333333333337,-0.6962131005856981,-2.7449275362318843,-1.7074059012104925,-2.1916666666666664,-1.0554753569983164,1.5565217391304351,1.2128884703564948,0.40000000000000036,0.4070934132124708,1.0144927536231885,0.3822214184850609,1.8833333333333337,0.447609885870585,0,0,1
RA-34,2022,6,A,95.77155671052618,1,train,2022->2023,M,Rede Decisão,2016,6,2005.0,17.0,-1,0,0,0,4.7,4.0,2.8,1,3.8333333333333335,0.7845734863959881,4.8,9.6,8.1,6,6.2528985507246375,1.938566186765808,4.8,7.633333333333333,6.059420289855073,2.3958492808691227,4.5,8.0,5.966666666666667,1.936770102870382,4.5,7.3,7.9449275362318845,1.607659628144558,7.4,9.0,7.243478260869566,1.2833181097623418,6.3,8.1,7.785507246376812,2.6542017389923944,7.9,9.2,6.830555555555556,1.6209149637983233,6.541666666666667,8.0,7.791666666666667,1.5465259209733357,6.975,9.0,4.758333333333334,1.6637626214716028,3.95,5.85,7.391666666666667,2.076473554910446,5.1,8.925,8.4,0.9825754655264632,7.949999999999999,8.950000000000001,6.916666666666667,4.207532927183498,6.2250000000000005,9.6,6.458277777777778,1.8921299670361091,5.2,7.854166666666666,6.1575,2.3307146546361177,4.7,8.0,6.66,1.9048922167046878,5.7,8.0,8.300833333333333,1.3658422972133284,7.7,9.225,6.903333333333333,1.0841807823591747,5.6,7.5,8.443,1.8234104610635136,8.0,9.5,-2.419565217391304,-1.2481210256885618,-2.9972222222222222,-1.849092820513403,-1.3594202898550725,-0.5674064310764685,-3.091666666666667,-1.999104331029167,-1.9666666666666668,-1.0154362997198152,-0.7583333333333337,-0.4557941881532269,-3.1449275362318847,-1.9562147864977661,-2.591666666666667,-1.2481096426862224,0.8565217391304341,0.6674274543581822,-0.3000000000000007,-0.30532005990935357,1.8144927536231874,0.6836303084904228,2.6833333333333327,0.6377450586297713,1,0,1
RA-35,2022,6,A,98.43241014331491,1,train,2022->2023,F,Rede Decisão,2019,3,2005.0,17.0,-1,0,0,0,9.0,7.1,9.3,1,8.466666666666667,0.9741092797468309,9.6,10.0,9.4,6,6.2528985507246375,1.938566186765808,4.8,7.633333333333333,6.059420289855073,2.3958492808691227,4.5,8.0,5.966666666666667,1.936770102870382,4.5,7.3,7.9449275362318845,1.607659628144558,7.4,9.0,7.243478260869566,1.2833181097623418,6.3,8.1,7.785507246376812,2.6542017389923944,7.9,9.2,6.830555555555556,1.6209149637983233,6.541666666666667,8.0,7.791666666666667,1.5465259209733357,6.975,9.0,4.758333333333334,1.6637626214716028,3.95,5.85,7.391666666666667,2.076473554910446,5.1,8.925,8.4,0.9825754655264632,7.949999999999999,8.950000000000001,6.916666666666667,4.207532927183498,6.2250000000000005,9.6,6.458277777777778,1.8921299670361091,5.2,7.854166666666666,6.1575,2.3307146546361177,4.7,8.0,6.66,1.9048922167046878,5.7,8.0,8.300833333333333,1.3658422972133284,7.7,9.225,6.903333333333333,1.0841807823591747,5.6,7.5,8.443,1.8234104610635136,8.0,9.5,2.2137681159420293,1.1419615853484746,1.636111111111111,1.0093750428937853,2.9405797101449274,1.2273642309745783,1.208333333333333,0.7813210997283804,1.1333333333333329,0.5851666811944696,2.341666666666666,1.4074523831984247,1.6550724637681151,1.029491836949515,2.208333333333333,1.063501785568646,2.1565217391304348,1.6804264840693333,1.0,1.017733533031176,2.2144927536231878,0.8343347534931042,3.083333333333333,0.7328126450093646,0,0,0
RA-36,2022,6,A,96.71994832108797,1,train,2022->2023,F,Rede Decisão,2019,3,2005.0,17.0,-1,0,0,0,8.5,4.3,7.8,1,6.866666666666667,1.8372685039360892,9.0,9.2,6.9,6,6.2528985507246375,1.938566186765808,4.8,7.633333333333333,6.059420289855073,2.3958492808691227,4.5,8.0,5.966666666666667,1.936770102870382,4.5,7.3,7.9449275362318845,1.607659628144558,7.4,9.0,7.243478260869566,1.2833181097623418,6.3,8.1,7.785507246376812,2.6542017389923944,7.9,9.2,6.830555555555556,1.6209149637983233,6.541666666666667,8.0,7.791666666666667,1.5465259209733357,6.975,9.0,4.758333333333334,1.6637626214716028,3.95,5.85,7.391666666666667,2.076473554910446,5.1,8.925,8.4,0.9825754655264632,7.949999999999999,8.950000000000001,6.916666666666667,4.207532927183498,6.2250000000000005,9.6,6.458277777777778,1.8921299670361091,5.2,7.854166666666666,6.1575,2.3307146546361177,4.7,8.0,6.66,1.9048922167046878,5.7,8.0,8.300833333333333,1.3658422972133284,7.7,9.225,6.903333333333333,1.0841807823591747,5.6,7.5,8.443,1.8234104610635136,8.0,9.5,0.6137681159420296,0.31660931678892273,0.03611111111111143,0.022278226753173726,2.4405797101449274,1.0186699679453868,0.708333333333333,0.45801581708215394,-1.666666666666667,-0.860539237050691,-0.4583333333333339,-0.2754800038288736,1.0550724637681155,0.656278509018605,1.6083333333333334,0.7745503570367875,-0.34347826086956523,-0.2676485730674946,-1.5,-1.5266002995467642,1.414492753623187,0.5329258634877415,2.2833333333333323,0.5426774722501779,0,0,0
RA-38,2022,6,A,97.3362959279226,1,train,2022->2023,F,Rede Decisão,2017,5,2005.0,17.0,-1,0,0,0,9.0,7.0,9.7,1,8.566666666666666,1.1440668201153674,8.9,9.2,7.5,6,6.2528985507246375,1.938566186765808,4.8,7.633333333333333,6.059420289855073,2.3958492808691227,4.5,8.0,5.966666666666667,1.936770102870382,4.5,7.3,7.9449275362318845,1.607659628144558,7.4,9.0,7.243478260869566,1.2833181097623418,6.3,8.1,7.785507246376812,2.6542017389923944,7.9,9.2,6.830555555555556,1.6209149637983233,6.541666666666667,8.0,7.791666666666667,1.5465259209733357,6.975,9.0,4.758333333333334,1.6637626214716028,3.95,5.85,7.391666666666667,2.076473554910446,5.1,8.925,8.4,0.9825754655264632,7.949999999999999,8.950000000000001,6.916666666666667,4.207532927183498,6.2250000000000005,9.6,6.458277777777778,1.8921299670361091,5.2,7.854166666666666,6.1575,2.3307146546361177,4.7,8.0,6.66,1.9048922167046878,5.7,8.0,8.300833333333333,1.3658422972133284,7.7,9.225,6.903333333333333,1.0841807823591747,5.6,7.5,8.443,1.8234104610635136,8.0,9.5,2.313768115942029,1.1935461021334466,1.7361111111111107,1.0710685939025733,2.9405797101449274,1.2273642309745783,1.208333333333333,0.7813210997283804,1.0333333333333332,0.5335343269714283,2.2416666666666663,1.3473476550903072,0.9550724637681158,0.5940762876967869,1.5083333333333337,0.7263917856148112,0.2565217391304344,0.19988944064534378,-0.9000000000000004,-0.9159601797280589,1.414492753623187,0.5329258634877415,2.2833333333333323,0.5426774722501779,0,0,0
RA-39,2022,6,A,6.176988707470576,0,train,2022->2023,F,Rede Decisão,2017,5,2006.0,16.0,0,1,0,0,7.7,5.1,7.8,1,6.866666666666667,1.2498888839501783,4.8,0.0,6.9,6,6.2528985507246375,1.938566186765808,4.8,7.633333333333333,6.059420289855073,2.3958492808691227,4.5,8.0,5.966666666666667,1.936770102870382,4.5,7.3,7.9449275362318845,1.607659628144558,7.4,9.0,7.243478260869566,1.2833181097623418,6.3,8.1,7.785507246376812,2.6542017389923944,7.9,9.2,6.830555555555556,1.6209149637983233,6.541666666666667,8.0,7.791666666666667,1.5465259209733357,6.975,9.0,4.758333333333334,1.6637626214716028,3.95,5.85,7.391666666666667,2.076473554910446,5.1,8.925,8.4,0.9825754655264632,7.949999999999999,8.950000000000001,6.916666666666667,4.207532927183498,6.2250000000000005,9.6,6.458277777777778,1.8921299670361091,5.2,7.854166666666666,6.1575,2.3307146546361177,4.7,8.0,6.66,1.9048922167046878,5.7,8.0,8.300833333333333,1.3658422972133284,7.7,9.225,6.903333333333333,1.0841807823591747,5.6,7.5,8.443,1.8234104610635136,8.0,9.5,0.6137681159420296,0.31660931678892273,0.03611111111111143,0.022278226753173726,1.6405797101449275,0.6847591470986805,-0.09166666666666679,-0.059272635151808264,-0.8666666666666671,-0.4474804032663595,0.3416666666666659,0.20535782103606867,-3.1449275362318847,-1.9562147864977661,-2.591666666666667,-1.2481096426862224,-0.34347826086956523,-0.2676485730674946,-1.5,-1.5266002995467642,-7.785507246376812,-2.9332763715739247,-6.916666666666667,-1.6438770144804666,0,0,1
RA-40,2022,5,A,12.4293857410192,0,train,2022->2023,F,Rede Decisão,2016,6,2006.0,16.0,-1,0,0,0,4.7,7.3,8.4,1,6.8,1.5513435037626795,7.8,7.9,7.5,5,6.2528985507246375,1.938566186765808,4.8,7.633333333333333,6.059420289855073,2.3958492808691227,4.5,8.0,5.966666666666667,1.936770102870382,4.5,7.3,7.9449275362318845,1.607659628144558,7.4,9.0,7.243478260869566,1.2833181097623418,6.3,8.1,7.785507246376812,2.6542017389923944,7.9,9.2,6.508333333333333,1.953804091343456,5.791666666666666,7.816666666666666,5.970000000000001,2.2221726490197113,4.65,7.725,6.3100000000000005,1.8455490462329311,5.425,8.0,8.04,1.5643135629012885,7.25,9.2,6.7625,1.2952947392537584,5.6,7.5,8.2625,1.2278159680025547,7.4,9.2,6.458277777777778,1.8921299670361091,5.2,7.854166666666666,6.1575,2.3307146546361177,4.7,8.0,6.66,1.9048922167046878,5.7,8.0,8.300833333333333,1.3658422972133284,7.7,9.225,6.903333333333333,1.0841807823591747,5.6,7.5,8.443,1.8234104610635136,8.0,9.5,0.5471014492753623,0.28221963893227436,0.29166666666666696,0.14928142896154648,-1.3594202898550725,-0.5674064310764685,-1.2700000000000005,-0.571512749272766,1.333333333333333,0.6884313896405525,0.9899999999999993,0.5364257330471667,-0.1449275362318847,-0.09014814684321541,-0.23999999999999932,-0.15342192619929604,0.2565217391304344,0.19988944064534378,0.7374999999999998,0.5693684824388975,0.11449275362318811,0.043136417229028196,-0.36249999999999893,-0.29523968530049666,0,0,0
RA-42,2022,5,A,2.83506443955059,0,train,2022->2023,M,Rede Decisão,2019,3,2007.0,15.0,0,1,0,0,3.7,4.5,6.2,1,4.8,1.0424330514074593,7.9,8.3,5.6,5,6.2528985507246375,1.938566186765808,4.8,7.633333333333333,6.059420289855073,2.3958492808691227,4.5,8.0,5.966666666666667,1.936770102870382,4.5,7.3,7.9449275362318845,1.607659628144558,7.4,9.0,7.243478260869566,1.2833181097623418,6.3,8.1,7.785507246376812,2.6542017389923944,7.9,9.2,6.508333333333333,1.953804091343456,5.791666666666666,7.816666666666666,5.970000000000001,2.2221726490197113,4.65,7.725,6.3100000000000005,1.8455490462329311,5.425,8.0,8.04,1.5643135629012885,7.25,9.2,6.7625,1.2952947392537584,5.6,7.5,8.2625,1.2278159680025547,7.4,9.2,6.458277777777778,1.8921299670361091,5.2,7.854166666666666,6.1575,2.3307146546361177,4.7,8.0,6.66,1.9048922167046878,5.7,8.0,8.300833333333333,1.3658422972133284,7.7,9.225,6.903333333333333,1.0841807823591747,5.6,7.5,8.443,1.8234104610635136,8.0,9.5,-1.4528985507246377,-0.7494706967671658,-1.708333333333333,-0.8743626553461996,-2.3594202898550725,-0.9847949571348514,-2.2700000000000005,-1.0215227880702193,-1.4666666666666668,-0.757274528604608,-1.8100000000000005,-0.9807379563791642,-0.04492753623188417,-0.02794592552139672,-0.1399999999999988,-0.0894961236162555,-1.643478260869566,-1.2806476027786458,-1.1625000000000005,-0.8974791333358899,0.5144927536231885,0.1938408622317095,0.03750000000000142,0.030542036410397454,0,1,0
RA-43,2022,5,A,8.967406632465785,0,train,2022->2023,F,Escola Pública,2019,3,2006.0,16.0,-1,0,0,0,4.0,5.8,3.2,1,4.333333333333333,1.0873004286866725,6.5,6.3,5.6,5,6.2528985507246375,1.938566186765808,4.8,7.633333333333333,6.059420289855073,2.3958492808691227,4.5,8.0,5.966666666666667,1.936770102870382,4.5,7.3,7.9449275362318845,1.607659628144558,7.4,9.0,7.243478260869566,1.2833181097623418,6.3,8.1,7.785507246376812,2.6542017389923944,7.9,9.2,6.508333333333333,1.953804091343456,5.791666666666666,7.816666666666666,5.970000000000001,2.2221726490197113,4.65,7.725,6.3100000000000005,1.8455490462329311,5.425,8.0,8.04,1.5643135629012885,7.25,9.2,6.7625,1.2952947392537584,5.6,7.5,8.2625,1.2278159680025547,7.4,9.2,6.458277777777778,1.8921299670361091,5.2,7.854166666666666,6.1575,2.3307146546361177,4.7,8.0,6.66,1.9048922167046878,5.7,8.0,8.300833333333333,1.3658422972133284,7.7,9.225,6.903333333333333,1.0841807823591747,5.6,7.5,8.443,1.8234104610635136,8.0,9.5,-1.9195652173913045,-0.9901984417637019,-2.175,-1.1132129416846739,-2.0594202898550726,-0.8595783993173366,-1.9700000000000006,-0.8865197764309835,-0.16666666666666696,-0.08605392370506924,-0.5100000000000007,-0.27634052914551066,-1.4449275362318845,-0.8987770240268539,-1.5399999999999991,-0.9844573597788184,-1.643478260869566,-1.2806476027786458,-1.1625000000000005,-0.8974791333358899,-1.4855072463768124,-0.5596813627816967,-1.9624999999999995,-1.5983665721440725,1,1,1
